college,rank,cutoff,branch,seat_type,round,year
"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",106850,43.1162283,Mechanical Engineering,GSCH,I,2024
"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",123106,27.6545345,Mechanical Engineering,GNT2H,I,2024
"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",100647,48.0589023,Mechanical Engineering,GOBCH,I,2024
"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",90004,55.8997381,Mechanical Engineering,LOPENH,I,2024
"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",116670,34.1818319,Mechanical Engineering,GOPENO,I,2024
"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",137903,9.2629778,Mechanical Engineering,GOBCO,I,2024
"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",132381,16.9363708,Mechanical Engineering,LOPENO,I,2024
"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",138526,8.1440818,Mechanical Engineering,LOBCO,I,2024
"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",115003,36.029881,Mechanical Engineering,GSCO,I,2024
"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",116826,34.1365462,Mechanical Engineering,GVJO,I,2024
"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",101968,47.3478734,Mechanical Engineering,GOBCO,I,2024
"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",135714,12.4194815,Mechanical Engineering,LNT1O,I,2024
"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",93554,53.6496624,Mechanical Engineering,TFWS,I,2024
"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",129316,20.9244385,Mechanical Engineering,EWS,I,2024
"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",48344,79.5863208,Artificial Intelligence and Data Science,GOPENH,I,2024
"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",58403,74.8671904,Artificial Intelligence and Data Science,GSCH,I,2024
"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",64218,71.4000828,Artificial Intelligence and Data Science,GVJH,I,2024
"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",74010,66.3914919,Artificial Intelligence and Data Science,GNT1H,I,2024
"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",73393,66.4309764,Artificial Intelligence and Data Science,GNT3H,I,2024
"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",53974,76.839044,Artificial Intelligence and Data Science,GOPENO,I,2024
"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",72071,67.1534217,Artificial Intelligence and Data Science,GSCO,I,2024
"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",61496,73.1851907,Artificial Intelligence and Data Science,GOBCO,I,2024
"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",60451,73.4109953,Artificial Intelligence and Data Science,LOPENO,I,2024
"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",65922,70.6180504,Artificial Intelligence and Data Science,LSCO,I,2024
"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",30162,87.6216398,Artificial Intelligence and Data Science,TFWS,I,2024
"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",71843,67.3938217,Artificial Intelligence and Data Science,EWS,I,2024
"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",106235,43.5071268,Civil Engineering,GOPENH,I,2024
"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",119283,31.7228694,Civil Engineering,GSCH,I,2024
"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",107758,42.5955447,Civil Engineering,GVJH,I,2024
"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",117460,33.3408586,Civil Engineering,GNT1H,I,2024
"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",118154,32.6609746,Civil Engineering,GNT2H,I,2024
"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",131509,18.1280678,Civil Engineering,LSTH,I,2024
"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",121945,28.923802,Civil Engineering,GSCO,I,2024
"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",108896,41.1609401,Civil Engineering,GOBCO,I,2024
"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",38590,84.0516274,Computer Science and Engineering,GOPENH,I,2024
"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",49864,78.5775598,Computer Science and Engineering,GSCH,I,2024
"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",128979,21.2207239,Computer Science and Engineering,GSTH,I,2024
"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",45795,80.7328826,Computer Science and Engineering,GVJH,I,2024
"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",42218,82.251586,Computer Science and Engineering,GNT1H,I,2024
"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",45816,80.7328826,Computer Science and Engineering,GOPENO,I,2024
"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",47605,79.7907966,Computer Science and Engineering,GSCO,I,2024
"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",142469,1.5920361,Computer Science and Engineering,GSTO,I,2024
"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",82658,60.9799222,Computer Science and Engineering,GVJO,I,2024
"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",53852,76.839044,Computer Science and Engineering,GNT1O,I,2024
"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",130145,19.9324831,Computer Science and Engineering,DEFOPENS,I,2024
"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",25575,89.5398277,Computer Science and Engineering,TFWS,I,2024
"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",137789,9.283282,Computer Science and Engineering,DEFRSCS,I,2024
"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",93631,53.1660451,Computer Science and Engineering,ORPHAN,I,2024
"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",55085,76.2843676,Computer Science and Engineering,EWS,I,2024
"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",44973,81.0174211,Information Technology,GOPENH,I,2024
"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",56837,75.1725431,Information Technology,GSCH,I,2024
"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",66476,70.5106049,Information Technology,GVJH,I,2024
"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",45091,81.0090469,Information Technology,GNT1H,I,2024
"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",63957,71.6354089,Information Technology,GNT2H,I,2024
"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",123894,26.775031,Information Technology,LSTH,I,2024
"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",29620,87.9332333,Information Technology,TFWS,I,2024
"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",60915,73.2701208,Information Technology,EWS,I,2024
"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",61831,73.0265619,Electronics and Telecommunication Engg,GOPENH,I,2024
"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",76186,64.4805659,Electronics and Telecommunication Engg,GSCH,I,2024
"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",83659,59.9249812,Electronics and Telecommunication Engg,GVJH,I,2024
"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",63843,71.6671025,Electronics and Telecommunication Engg,GNT1H,I,2024
"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",76576,64.4512569,Electronics and Telecommunication Engg,GNT2H,I,2024
"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",70467,68.3823818,Electronics and Telecommunication Engg,GOPENO,I,2024
"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",92683,54.0043616,Electronics and Telecommunication Engg,GSCO,I,2024
"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",131966,17.5985227,Electronics and Telecommunication Engg,GVJO,I,2024
"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",75729,65.107535,Electronics and Telecommunication Engg,GOBCO,I,2024
"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",64294,71.4000828,Electronics and Telecommunication Engg,LOPENO,I,2024
"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",48731,79.4628516,Electronics and Telecommunication Engg,TFWS,I,2024
"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",99353,49.4761567,Electronics and Telecommunication Engg,EWS,I,2024
"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",102220,46.8567142,Mechanical Engineering,GOPENH,I,2024
"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",122984,27.6545345,Mechanical Engineering,GSCH,I,2024
"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",111895,38.992574,Mechanical Engineering,GVJH,I,2024
"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",109936,39.9699925,Mechanical Engineering,GNT2H,I,2024
"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",106315,43.5071268,Mechanical Engineering,GOBCH,I,2024
"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",120029,30.9520229,Mechanical Engineering,GOPENO,I,2024
"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",125908,24.5412844,Mechanical Engineering,GOBCO,I,2024
"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",78777,63.3857031,Mechanical Engineering,TFWS,I,2024
"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",139353,7.2152396,Mechanical Engineering,EWS,I,2024
"Shri Shivaji Education Society's College of Engineering and Technology, Akola",123066,27.6545345,Civil Engineering,GOPENH,I,2024
"Shri Shivaji Education Society's College of Engineering and Technology, Akola",139352,7.2152396,Civil Engineering,GSCH,I,2024
"Shri Shivaji Education Society's College of Engineering and Technology, Akola",142961,0.6544697,Civil Engineering,GSTH,I,2024
"Shri Shivaji Education Society's College of Engineering and Technology, Akola",136643,11.1520155,Civil Engineering,GNT1H,I,2024
"Shri Shivaji Education Society's College of Engineering and Technology, Akola",137926,9.2629778,Civil Engineering,GOBCH,I,2024
"Shri Shivaji Education Society's College of Engineering and Technology, Akola",137412,9.7383065,Civil Engineering,GOPENO,I,2024
"Shri Shivaji Education Society's College of Engineering and Technology, Akola",117771,33.2472877,Civil Engineering,LOPENO,I,2024
"Shri Shivaji Education Society's College of Engineering and Technology, Akola",111435,39.4392454,Civil Engineering,TFWS,I,2024
"Shri Shivaji Education Society's College of Engineering and Technology, Akola",143120,0.2751748,Civil Engineering,EWS,I,2024
"Shri Shivaji Education Society's College of Engineering and Technology, Akola",65228,71.1698646,Computer Science and Engineering,GOPENH,I,2024
"Shri Shivaji Education Society's College of Engineering and Technology, Akola",70338,68.3823818,Computer Science and Engineering,GSCH,I,2024
"Shri Shivaji Education Society's College of Engineering and Technology, Akola",114006,36.5842646,Computer Science and Engineering,GSTH,I,2024
"Shri Shivaji Education Society's College of Engineering and Technology, Akola",76322,64.4805659,Computer Science and Engineering,GVJH,I,2024
"Shri Shivaji Education Society's College of Engineering and Technology, Akola",73192,66.6716379,Computer Science and Engineering,GNT2H,I,2024
"Shri Shivaji Education Society's College of Engineering and Technology, Akola",85696,58.7429854,Computer Science and Engineering,GOPENO,I,2024
"Shri Shivaji Education Society's College of Engineering and Technology, Akola",99558,49.2213366,Computer Science and Engineering,GSCO,I,2024
"Shri Shivaji Education Society's College of Engineering and Technology, Akola",120523,30.5890703,Computer Science and Engineering,GVJO,I,2024
"Shri Shivaji Education Society's College of Engineering and Technology, Akola",115807,35.6213901,Computer Science and Engineering,GNT1O,I,2024
"Shri Shivaji Education Society's College of Engineering and Technology, Akola",89055,56.7366842,Computer Science and Engineering,GNT2O,I,2024
"Shri Shivaji Education Society's College of Engineering and Technology, Akola",40235,83.2892137,Computer Science and Engineering,TFWS,I,2024
"Shri Shivaji Education Society's College of Engineering and Technology, Akola",88973,56.7366842,Computer Science and Engineering,EWS,I,2024
"Shri Shivaji Education Society's College of Engineering and Technology, Akola",115655,35.6213901,Chemical Engineering,GOPENH,I,2024
"Shri Shivaji Education Society's College of Engineering and Technology, Akola",128870,21.2207239,Chemical Engineering,GSCH,I,2024
"Shri Shivaji Education Society's College of Engineering and Technology, Akola",126901,23.5805396,Chemical Engineering,GVJH,I,2024
"Shri Shivaji Education Society's College of Engineering and Technology, Akola",133845,15.1933187,Chemical Engineering,GNT2H,I,2024
"Shri Shivaji Education Society's College of Engineering and Technology, Akola",128949,21.2207239,Chemical Engineering,GOBCH,I,2024
"Shri Shivaji Education Society's College of Engineering and Technology, Akola",113207,37.6936381,Chemical Engineering,GOPENO,I,2024
"Shri Shivaji Education Society's College of Engineering and Technology, Akola",122044,28.923802,Chemical Engineering,GSCO,I,2024
"Shri Shivaji Education Society's College of Engineering and Technology, Akola",138570,8.1440818,Chemical Engineering,GOBCO,I,2024
"Shri Shivaji Education Society's College of Engineering and Technology, Akola",77984,63.973064,Chemical Engineering,TFWS,I,2024
"Shri Shivaji Education Society's College of Engineering and Technology, Akola",133869,15.1933187,Chemical Engineering,EWS,I,2024
"Shri Shivaji Education Society's College of Engineering and Technology, Akola",119274,31.7228694,Mechanical Engineering,GOPENH,I,2024
"Shri Shivaji Education Society's College of Engineering and Technology, Akola",139533,6.4285981,Mechanical Engineering,GSCH,I,2024
"Shri Shivaji Education Society's College of Engineering and Technology, Akola",140866,4.7070842,Mechanical Engineering,GOBCH,I,2024
